Wall time,Epoch,Undefended,KL,PSNR,MI,Entropy,,MN
1672145891,160,0.968500018,0.997399986,0.995999992,0.997340024,0.997780025,0.996439993,0.896439993
1672146269,161,0.970399976,0.99752003,0.996519983,0.997619987,0.998179972,0.997160017,0.897160017
1672146648,162,0.968180001,0.997080028,0.995980024,0.997479975,0.998179972,0.996559978,0.896559978
1672147025,163,0.97043997,0.997319996,0.996559978,0.997839987,0.997900009,0.996479988,0.896479988
1672147402,164,0.969479978,0.997380018,0.996299982,0.997539997,0.998380005,0.99691999,0.89691999
1672147781,165,0.969259977,0.997619987,0.996720016,0.997619987,0.998260021,0.996819973,0.896819973
1672148159,166,0.969680011,0.997579992,0.996879995,0.997300029,0.997919977,0.996879995,0.896879995
1672148536,167,0.968219995,0.997259974,0.996280015,0.997439981,0.998000026,0.996519983,0.896519983
1672148913,168,0.968919992,0.997479975,0.996619999,0.997539997,0.997879982,0.99654001,0.89654001
1672149291,169,0.969600022,0.997200012,0.996619999,0.997720003,0.998160005,0.996980011,0.896980011
1672149668,170,0.969460011,0.997240007,0.996219993,0.997659981,0.998179972,0.997300029,0.897300029
1672150046,171,0.968760014,0.997340024,0.996320009,0.997720003,0.998139977,0.996699989,0.896699989
1672150424,172,0.969680011,0.997240007,0.996739984,0.997600019,0.998059988,0.996479988,0.896479988
1672150803,173,0.968959987,0.997359991,0.996680021,0.997619987,0.997699976,0.996360004,0.896360004
1672151181,174,0.969460011,0.997179985,0.996460021,0.997739971,0.998000026,0.996760011,0.896760011
1672151560,175,0.969319999,0.997380018,0.99654001,0.997399986,0.998300016,0.996860027,0.896860027
1672151938,176,0.969359994,0.997319996,0.996699989,0.99804002,0.99804002,0.997300029,0.897300029
1672152317,177,0.969060004,0.997319996,0.996320009,0.997879982,0.997940004,0.996959984,0.896959984
1672152695,178,0.968519986,0.997319996,0.995779991,0.997420013,0.998340011,0.997080028,0.897080028
1672153074,179,0.968840003,0.997659981,0.996119976,0.997539997,0.998019993,0.997060001,0.897060001
1672153452,180,0.96833998,0.99721998,0.996619999,0.997680008,0.998000026,0.997060001,0.897060001
1672153831,181,0.968999982,0.997179985,0.99654001,0.997640014,0.997979999,0.996439993,0.896439993
1672154208,182,0.969560027,0.997319996,0.995760024,0.997420013,0.99812001,0.996779978,0.896779978
1672154587,183,0.971080005,0.997099996,0.996100008,0.997399986,0.998019993,0.996399999,0.896399999
1672154967,184,0.967859983,0.99713999,0.996039987,0.997860014,0.997860014,0.996800005,0.896800005
1672155344,185,0.970200002,0.99713999,0.996860027,0.997799993,0.998179972,0.996779978,0.896779978
1672155722,186,0.968219995,0.997560024,0.996100008,0.997340024,0.998080015,0.996980011,0.896980011
1672156099,187,0.969200015,0.997839987,0.996320009,0.997460008,0.997879982,0.996999979,0.896999979
