Wall time,Epoch,Undefended,KL,PSNR,MI,Entropy,,MN
1672192702,284,0.095456369,0.010240756,0.014689418,0.009924812,0.007534885,0.012841583,0.022841583
1672193076,285,0.097785451,0.010914724,0.015789002,0.008954672,0.006536892,0.013533984,0.023533984
1672193452,286,0.099818498,0.01035202,0.013752643,0.009374219,0.006868056,0.013968281,0.023968281
1672193827,287,0.09952388,0.01223023,0.014806872,0.009416821,0.007788394,0.013694017,0.023694017
1672194276,288,0.096015528,0.009627982,0.016128117,0.010763803,0.007625489,0.013564703,0.023564703
1672194731,289,0.099487439,0.009886131,0.01450826,0.009429829,0.007409338,0.012895104,0.022895104
1672195188,290,0.096470915,0.010190987,0.014812079,0.008629615,0.006486713,0.013499056,0.023499056
1672195642,291,0.09871567,0.009557732,0.013658239,0.011430055,0.007731541,0.01423304,0.02423304
1672196097,292,0.095648915,0.009622466,0.014294106,0.009826417,0.007132851,0.012738153,0.022738153
1672196551,293,0.100382864,0.010010205,0.015346025,0.009703882,0.007622261,0.011386774,0.021386774
1672197006,294,0.098347373,0.009352522,0.015173053,0.010179835,0.007426738,0.012989986,0.022989986
1672197461,295,0.101769112,0.010165345,0.015132422,0.010178871,0.006586833,0.012125415,0.022125415
1672197915,296,0.100893199,0.010214419,0.013893571,0.009511179,0.008066094,0.012677727,0.022677727
1672198370,297,0.09839952,0.010960873,0.01534651,0.008932633,0.006854838,0.015326071,0.025326071
1672198825,298,0.104776569,0.009733938,0.015282026,0.008344778,0.006591944,0.013717461,0.023717461
1672199283,299,0.096378438,0.010243468,0.015218973,0.008668288,0.008331482,0.013320513,0.023320513
